time,altitude,azimuth,sza,doy
2019-06-01 18:26:00+00:00,60.61206672876743,234.8550351055563,29.38793327123257,152
2019-06-01 18:27:00+00:00,60.46045129927898,235.2108689276091,29.53954870072102,152
2019-06-01 18:28:00+00:00,60.30818241894431,235.56389112021373,29.691817581055687,152
2019-06-01 18:29:00+00:00,60.15527121271128,235.91413351443256,29.844728787288723,152
2019-06-01 18:30:00+00:00,60.00172832652509,236.26162851235665,29.99827167347491,152
2019-06-01 18:31:00+00:00,59.84756434049336,236.60640811960036,30.152435659506637,152
2019-06-01 18:32:00+00:00,59.69278966763607,236.94850417452864,30.30721033236393,152
2019-06-01 18:33:00+00:00,59.5374145563211,237.28794833668366,30.462585443678897,152
2019-06-01 18:34:00+00:00,59.38144909307407,237.62477207539786,30.618550906925933,152
2019-06-01 18:35:00+00:00,59.224903202214406,237.9590066650406,30.775096797785594,152
2019-06-01 18:36:00+00:00,59.06778665186429,238.29068316904636,30.93221334813571,152
2019-06-01 18:37:00+00:00,58.91010905361922,238.61983243646426,31.089890946380777,152
2019-06-01 18:38:00+00:00,58.751879865392034,238.9464850931701,31.248120134607966,152
2019-06-01 18:39:00+00:00,58.5931083939357,239.27067153423144,31.4068916060643,152
2019-06-01 18:40:00+00:00,58.43380379586782,239.59242191986925,31.566196204132183,152
2019-06-01 18:41:00+00:00,58.2739750816638,239.91176616590315,31.7260249183362,152
2019-06-01 18:42:00+00:00,58.113631009010135,240.22873415248404,31.886368990989865,152
2019-06-01 18:43:00+00:00,57.952780515723205,240.5433548699737,32.047219484276795,152
2019-06-01 18:44:00+00:00,57.79143207712166,240.85565768914051,32.20856792287834,152
2019-06-01 18:45:00+00:00,57.62959413677658,241.16567150765388,32.37040586322342,152
2019-06-01 18:46:00+00:00,57.46727500311765,241.47342495635996,32.53272499688235,152
2019-06-01 18:47:00+00:00,57.30448285043786,241.77894639833613,32.69551714956214,152
2019-06-01 18:48:00+00:00,57.141225721322826,242.08226392550117,32.858774278677174,152
2019-06-01 18:49:00+00:00,56.97751152911233,242.38340535555105,33.02248847088767,152
2019-06-01 18:50:00+00:00,56.81334794819391,242.682398432352,33.18665205180609,152
2019-06-01 18:51:00+00:00,56.64874286004801,242.97927001820415,33.35125713995199,152
2019-06-01 18:52:00+00:00,56.4837036914073,243.27404730054494,33.5162963085927,152
2019-06-01 18:53:00+00:00,56.318237858152735,243.5667569847244,33.681762141847265,152
2019-06-01 18:54:00+00:00,56.15235265734665,243.85742549427397,33.84764734265335,152
2019-06-01 18:55:00+00:00,55.98605526802759,244.1460789723782,34.01394473197241,152
2019-06-01 18:56:00+00:00,55.81935275509874,244.43274327815436,34.18064724490126,152
2019-06-01 18:57:00+00:00,55.65225207040158,244.71744398820368,34.34774792959842,152
2019-06-01 18:58:00+00:00,55.48476005356186,245.0002063978983,34.51523994643814,152
2019-06-01 18:59:00+00:00,55.316883436408624,245.28105551830922,34.683116563591376,152
2019-06-01 19:00:00+00:00,55.14862884217376,245.56001608058426,34.85137115782624,152
2019-06-01 19:01:00+00:00,54.98000278964988,245.83711253290738,35.01999721035012,152
2019-06-01 19:02:00+00:00,54.811011693772414,246.11236904340524,35.188988306227586,152
